TIME_ID,DAY_NAME,DAY_NUMBER_IN_WEEK,DAY_NUMBER_IN_MONTH,CALENDAR_WEEK_NUMBER,FISCAL_WEEK_NUMBER,WEEK_ENDING_DAY,WEEK_ENDING_DAY_ID,CALENDAR_MONTH_NUMBER,FISCAL_MONTH_NUMBER,CALENDAR_MONTH_DESC,CALENDAR_MONTH_ID,FISCAL_MONTH_DESC,FISCAL_MONTH_ID,DAYS_IN_CAL_MONTH,DAYS_IN_FIS_MONTH,END_OF_CAL_MONTH,END_OF_FIS_MONTH,CALENDAR_MONTH_NAME,FISCAL_MONTH_NAME,CALENDAR_QUARTER_DESC,CALENDAR_QUARTER_ID,FISCAL_QUARTER_DESC,FISCAL_QUARTER_ID,DAYS_IN_CAL_QUARTER,DAYS_IN_FIS_QUARTER,END_OF_CAL_QUARTER,END_OF_FIS_QUARTER,CALENDAR_QUARTER_NUMBER,FISCAL_QUARTER_NUMBER,CALENDAR_YEAR,CALENDAR_YEAR_ID,FISCAL_YEAR,FISCAL_YEAR_ID,DAYS_IN_CAL_YEAR,DAYS_IN_FIS_YEAR,END_OF_CAL_YEAR,END_OF_FIS_YEAR
28-06-99,Monday,1,28,26,26,04-07-99,1485,6,7,1999-06,1689,1999-07,1738,30,28,30-06-99,25-07-99,June,July,1999-02,1774,1999-03,1791,91,91,30-06-99,26-09-99,2,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
29-06-99,Tuesday,2,29,26,26,04-07-99,1485,6,7,1999-06,1689,1999-07,1738,30,28,30-06-99,25-07-99,June,July,1999-02,1774,1999-03,1791,91,91,30-06-99,26-09-99,2,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
30-06-99,Wednesday,3,30,26,26,04-07-99,1485,6,7,1999-06,1689,1999-07,1738,30,28,30-06-99,25-07-99,June,July,1999-02,1774,1999-03,1791,91,91,30-06-99,26-09-99,2,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
01-07-99,Thursday,4,1,26,26,04-07-99,1485,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
02-07-99,Friday,5,2,26,26,04-07-99,1485,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
03-07-99,Saturday,6,3,26,26,04-07-99,1485,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
04-07-99,Sunday,7,4,26,26,04-07-99,1485,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
05-07-99,Monday,1,5,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
06-07-99,Tuesday,2,6,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
07-07-99,Wednesday,3,7,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
08-07-99,Thursday,4,8,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
09-07-99,Friday,5,9,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
10-07-99,Saturday,6,10,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
11-07-99,Sunday,7,11,27,27,11-07-99,1534,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
12-07-99,Monday,1,12,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
13-07-99,Tuesday,2,13,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
14-07-99,Wednesday,3,14,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
15-07-99,Thursday,4,15,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
16-07-99,Friday,5,16,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
17-07-99,Saturday,6,17,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
18-07-99,Sunday,7,18,28,28,18-07-99,1582,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
19-07-99,Monday,1,19,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
20-07-99,Tuesday,2,20,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
21-07-99,Wednesday,3,21,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
22-07-99,Thursday,4,22,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
23-07-99,Friday,5,23,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
24-07-99,Saturday,6,24,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
25-07-99,Sunday,7,25,29,29,25-07-99,1630,7,7,1999-07,1690,1999-07,1738,31,28,31-07-99,25-07-99,July,July,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
26-07-99,Monday,1,26,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
27-07-99,Tuesday,2,27,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
28-07-99,Wednesday,3,28,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
29-07-99,Thursday,4,29,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
30-07-99,Friday,5,30,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
31-07-99,Saturday,6,31,30,30,01-08-99,1463,7,8,1999-07,1690,1999-08,1739,31,35,31-07-99,29-08-99,July,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
01-08-99,Sunday,7,1,30,30,01-08-99,1463,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
02-08-99,Monday,1,2,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
03-08-99,Tuesday,2,3,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
04-08-99,Wednesday,3,4,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
05-08-99,Thursday,4,5,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
06-08-99,Friday,5,6,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
07-08-99,Saturday,6,7,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
08-08-99,Sunday,7,8,31,31,08-08-99,1512,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
09-08-99,Monday,1,9,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
10-08-99,Tuesday,2,10,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
11-08-99,Wednesday,3,11,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
12-08-99,Thursday,4,12,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
13-08-99,Friday,5,13,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
14-08-99,Saturday,6,14,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
15-08-99,Sunday,7,15,32,32,15-08-99,1560,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
16-08-99,Monday,1,16,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
17-08-99,Tuesday,2,17,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
18-08-99,Wednesday,3,18,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
19-08-99,Thursday,4,19,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
20-08-99,Friday,5,20,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
21-08-99,Saturday,6,21,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
22-08-99,Sunday,7,22,33,33,22-08-99,1608,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
23-08-99,Monday,1,23,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
24-08-99,Tuesday,2,24,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
25-08-99,Wednesday,3,25,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
26-08-99,Thursday,4,26,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
27-08-99,Friday,5,27,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
28-08-99,Saturday,6,28,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
29-08-99,Sunday,7,29,34,34,29-08-99,1656,8,8,1999-08,1691,1999-08,1739,31,35,31-08-99,29-08-99,August,August,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
30-08-99,Monday,1,30,35,35,05-09-99,1496,8,9,1999-08,1691,1999-09,1740,31,28,31-08-99,26-09-99,August,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
31-08-99,Tuesday,2,31,35,35,05-09-99,1496,8,9,1999-08,1691,1999-09,1740,31,28,31-08-99,26-09-99,August,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
01-09-99,Wednesday,3,1,35,35,05-09-99,1496,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
02-09-99,Thursday,4,2,35,35,05-09-99,1496,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
03-09-99,Friday,5,3,35,35,05-09-99,1496,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
04-09-99,Saturday,6,4,35,35,05-09-99,1496,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
05-09-99,Sunday,7,5,35,35,05-09-99,1496,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
06-09-99,Monday,1,6,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
07-09-99,Tuesday,2,7,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
08-09-99,Wednesday,3,8,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
09-09-99,Thursday,4,9,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
10-09-99,Friday,5,10,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
11-09-99,Saturday,6,11,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
12-09-99,Sunday,7,12,36,36,12-09-99,1545,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
13-09-99,Monday,1,13,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
14-09-99,Tuesday,2,14,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
15-09-99,Wednesday,3,15,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
16-09-99,Thursday,4,16,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
17-09-99,Friday,5,17,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
18-09-99,Saturday,6,18,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
19-09-99,Sunday,7,19,37,37,19-09-99,1593,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
20-09-99,Monday,1,20,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
21-09-99,Tuesday,2,21,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
22-09-99,Wednesday,3,22,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
23-09-99,Thursday,4,23,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
24-09-99,Friday,5,24,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
25-09-99,Saturday,6,25,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
26-09-99,Sunday,7,26,38,38,26-09-99,1641,9,9,1999-09,1692,1999-09,1740,30,28,30-09-99,26-09-99,September,September,1999-03,1775,1999-03,1791,92,91,30-09-99,26-09-99,3,3,1999,1803,1999,1807,365,364,31-12-99,26-12-99
27-09-99,Monday,1,27,39,39,03-10-99,1480,9,10,1999-09,1692,1999-10,1741,30,35,30-09-99,31-10-99,September,October,1999-03,1775,1999-04,1792,92,91,30-09-99,26-12-99,3,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
28-09-99,Tuesday,2,28,39,39,03-10-99,1480,9,10,1999-09,1692,1999-10,1741,30,35,30-09-99,31-10-99,September,October,1999-03,1775,1999-04,1792,92,91,30-09-99,26-12-99,3,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
29-09-99,Wednesday,3,29,39,39,03-10-99,1480,9,10,1999-09,1692,1999-10,1741,30,35,30-09-99,31-10-99,September,October,1999-03,1775,1999-04,1792,92,91,30-09-99,26-12-99,3,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
30-09-99,Thursday,4,30,39,39,03-10-99,1480,9,10,1999-09,1692,1999-10,1741,30,35,30-09-99,31-10-99,September,October,1999-03,1775,1999-04,1792,92,91,30-09-99,26-12-99,3,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
01-10-99,Friday,5,1,39,39,03-10-99,1480,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
02-10-99,Saturday,6,2,39,39,03-10-99,1480,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
03-10-99,Sunday,7,3,39,39,03-10-99,1480,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
04-10-99,Monday,1,4,40,40,10-10-99,1529,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
05-10-99,Tuesday,2,5,40,40,10-10-99,1529,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
06-10-99,Wednesday,3,6,40,40,10-10-99,1529,10,10,1999-10,1693,1999-10,1741,31,35,31-10-99,31-10-99,October,October,1999-04,1776,1999-04,1792,92,91,31-12-99,26-12-99,4,4,1999,1803,1999,1807,365,364,31-12-99,26-12-99
